"","x"
"19291","1"
"19292","0"
"19293","0"
"19294","0"
"19295","0"
"19296","0"
"19297","0"
"19298","0"
"19299","0"
"19300","0"
"19301","0"
"19302","0"
"19303","0"
"19304","0"
"19305","0"
"19306","0"
"19307","0"
"19308","0"
"19309","0"
"19310","0"
"19311","0"
"19312","0"
"19313","0"
"19314",NA
"19315","0"
"19316","1"
"19317","0"
"19318","1"
"19319","0"
"19320","1"
"19321",NA
"19322","1"
"19323","1"
"19324","0"
"19325","1"
"19326","1"
"19327","0"
"19328","0"
"19329","0"
"19330","0"
"19331","0"
"19332","0"
"19333","0"
"19334","0"
"19335","0"
"19336","0"
"19337","0"
"19338","0"
"19339","0"
"19340","0"
"19341","0"
"19342","0"
"19343","1"
"19344","1"
"19345","0"
"19346","1"
"19347","1"
"19348","0"
"19349","1"
"19350","0"
"19351","0"
"19352","0"
"19353","0"
"19354","0"
"19355","1"
"19356","0"
"19357","0"
"19358","0"
"19359","0"
"19360","0"
"19361","0"
"19362","1"
"19363","0"
"19364","0"
"19365","0"
"19366","0"
"19367","0"
"19368","0"
"19369","1"
"19370","0"
"19371","0"
"19372","0"
"19373","0"
"19374","1"
"19375","0"
"19376","1"
"19377","0"
"19378","0"
"19379","0"
"19380","0"
"19381","0"
"19382","0"
"19383","0"
"19384","0"
"19385","0"
"19386","1"
"19387","0"
"19388","1"
"19389","0"
"19390","0"
"19391","0"
"19392","1"
"19393","0"
"19394","0"
"19395","1"
"19396","0"
"19397","0"
"19398","0"
"19399","0"
"19400","0"
"19401","1"
"19402","0"
"19403","0"
"19404","0"
"19405","0"
"19406","0"
"19407","0"
"19408","0"
"19409","0"
"19410",NA
"19411","1"
"19412","1"
"19413","0"
"19414","0"
"19415","0"
"19416","1"
"19417","0"
"19418","0"
"19419","1"
"19420","0"
"19421","0"
"19422","1"
"19423","0"
"19424","0"
"19425","1"
"19426","0"
"19427",NA
"19428","0"
"19429","1"
"19430","0"
"19431",NA
"19432","1"
"19433",NA
"19434","0"
"19435","0"
"19436","0"
"19437","0"
"19438","1"
"19439","0"
"19440","0"
"19441",NA
"19442","0"
"19443","1"
"19444","0"
"19445","0"
"19446","0"
"19447",NA
"19448","0"
"19449","0"
"19450","0"
"19451","0"
"19452","1"
"19453",NA
"19454","0"
"19455",NA
"19456","0"
"19457","1"
"19458","0"
"19459","0"
"19460","1"
"19461","0"
"19462",NA
"19463","1"
"19464","0"
"19465","0"
"19466","0"
"19467","1"
"19468","1"
"19469","1"
"19470","1"
"19471","1"
"19472","0"
"19473","0"
"19474","0"
"19475","1"
"19476","0"
"19477","0"
"19478","0"
"19479","1"
"19480","0"
"19481","1"
"19482","0"
"19483","0"
"19484","0"
"19485","0"
"19486","0"
"19487","0"
"19488",NA
"19489","0"
"19490","0"
"19491","0"
"19492",NA
"19493","0"
"19494","0"
"19495","0"
"19496","0"
"19497","1"
"19498","0"
"19499","0"
"19500","0"
"19501","0"
"19502","1"
"19503","0"
"19504","1"
"19505","0"
"19506","0"
"19507","0"
"19508","1"
"19509","0"
"19510","0"
"19511","0"
"19512","1"
"19513","0"
"19514","0"
"19515","0"
"19516","1"
"19517",NA
"19518","0"
"19519","0"
"19520","1"
"19521","0"
"19522","0"
"19523","0"
"19524","0"
"19525","0"
"19526",NA
"19527","0"
"19528","0"
"19529","0"
"19530","0"
"19531","0"
"19532","0"
"19533","0"
"19534","0"
"19535","0"
"19536","0"
"19537","0"
"19538","0"
"19539","0"
"19540","1"
"19541","0"
"19542","0"
"19543","0"
"19544","0"
"19545","0"
"19546","1"
"19547","1"
"19548","0"
"19549","1"
"19550","0"
"19551","0"
"19552","0"
"19553","0"
"19554","0"
"19555","1"
"19556","1"
"19557","0"
"19558","0"
"19559","0"
"19560","0"
"19561","0"
"19562","0"
"19563","1"
"19564","0"
"19565","0"
"19566","1"
"19567","0"
"19568","1"
"19569","1"
"19570","0"
"19571","1"
"19572","0"
"19573","1"
"19574","0"
"19575","0"
"19576","0"
"19577","0"
"19578","0"
"19579","0"
"19580",NA
"19581","1"
"19582",NA
"19583","1"
"19584","1"
"19585","1"
"19586","1"
"19587","0"
"19588","0"
"19589","1"
"19590","1"
"19591","1"
"19592","0"
"19593","0"
"19594","0"
"19595","0"
"19596","0"
"19597","1"
"19598","0"
"19599","0"
"19600","0"
"19601","0"
"19602","0"
"19603","0"
"19604","0"
"19605","0"
"19606","0"
"19607","0"
"19608",NA
"19609","0"
"19610","0"
"19611","0"
"19612",NA
"19613","0"
"19614","1"
"19615","0"
"19616","0"
"19617","0"
"19618","0"
"19619","0"
"19620","1"
"19621","1"
"19622","1"
"19623","0"
"19624","0"
"19625","0"
"19626",NA
"19627","0"
"19628","0"
"19629","1"
"19630","0"
"19631","0"
"19632","1"
"19633","0"
"19634","0"
"19635","0"
"19636","0"
"19637","0"
"19638","0"
"19639","0"
"19640","0"
"19641","0"
"19642","1"
"19643","0"
"19644","1"
"19645","0"
"19646","0"
"19647",NA
"19648","0"
"19649","1"
"19650","0"
"19651","0"
"19652","0"
"19653","0"
"19654","0"
"19655","0"
"19656","0"
"19657","0"
"19658","0"
"19659","0"
"19660","1"
"19661","1"
"19662","0"
"19663","1"
"19664","0"
"19665","0"
"19666","0"
"19667","1"
"19668","1"
"19669","0"
"19670","0"
"19671","1"
"19672","0"
"19673","0"
"19674","1"
"19675","0"
"19676","1"
"19677","0"
"19678","0"
"19679","0"
"19680","0"
"19681","0"
"19682","0"
"19683","0"
"19684",NA
"19685","0"
"19686","1"
"19687",NA
"19688","0"
"19689",NA
"19690","0"
"19691","0"
"19692","1"
"19693","0"
"19694","1"
"19695","0"
"19696","0"
"19697","0"
"19698","1"
"19699","1"
"19700","0"
"19701","1"
"19702","0"
"19703","0"
"19704","1"
"19705","0"
"19706","1"
"19707",NA
"19708","0"
"19709","0"
"19710","0"
"19711","0"
"19712","0"
"19713","1"
"19714","0"
"19715","0"
"19716","0"
"19717",NA
"19718","0"
"19719","1"
"19720","1"
"19721","0"
"19722","1"
"19723","0"
"19724","1"
"19725","1"
"19726","0"
"19727","0"
"19728","0"
"19729",NA
"19730","0"
"19731","0"
"19732","0"
"19733","0"
"19734","0"
"19735","0"
"19736",NA
"19737","0"
"19738","0"
"19739","0"
"19740","0"
"19741","0"
"19742","0"
"19743","0"
"19744","1"
"19745","0"
"19746","0"
"19747","0"
"19748",NA
"19749","0"
"19750","1"
"19751","0"
"19752",NA
"19753","0"
"19754","0"
"19755","1"
"19756","0"
"19757","0"
"19758","1"
"19759","0"
"19760","0"
"19761","0"
"19762","0"
"19763","0"
"19764","0"
"19765","0"
"19766","0"
"19767","0"
"19768","0"
"19769","0"
"19770","0"
"19771","0"
"19772","0"
"19773","0"
"19774","0"
"19775","0"
"19776","1"
"19777","0"
"19778","0"
"19779","1"
"19780","1"
"19781","1"
"19782","0"
"19783","1"
"19784","0"
"19785","0"
"19786","0"
"19787","0"
"19788","0"
"19789","1"
"19790","1"
"19791","0"
"19792","0"
"19793","0"
"19794","0"
"19795","1"
"19796","0"
"19797","0"
"19798","0"
"19799","1"
"19800","1"
"19801","0"
"19802","0"
"19803","1"
"19804","0"
"19805","0"
"19806","1"
"19807","0"
"19808","0"
"19809",NA
"19810","0"
"19811","0"
"19812",NA
"19813","0"
"19814","0"
"19815","0"
"19816","1"
"19817","0"
"19818","0"
"19819","0"
"19820","0"
"19821","0"
"19822","0"
"19823","1"
"19824","0"
"19825","0"
"19826","1"
"19827","0"
"19828","0"
"19829","1"
"19830","0"
"19831","0"
"19832","0"
"19833","0"
"19834","0"
"19835","1"
"19836","0"
"19837","0"
"19838","0"
"19839","0"
"19840","0"
"19841","0"
"19842","0"
"19843","0"
"19844","1"
"19845","0"
"19846",NA
"19847","1"
"19848",NA
"19849","0"
"19850","0"
"19851","0"
"19852","0"
"19853","1"
"19854","1"
"19855","0"
"19856","1"
"19857","0"
"19858","0"
"19859","1"
"19860","0"
"19861","0"
"19862","0"
"19863","0"
"19864","1"
"19865","0"
"19866","0"
"19867","0"
"19868","0"
"19869","1"
"19870","0"
"19871","1"
"19872","0"
"19873","0"
"19874","0"
"19875","0"
"19876","0"
"19877","1"
"19878","0"
"19879","0"
"19880","0"
"19881","0"
"19882","1"
"19883","0"
"19884","1"
"19885",NA
"19886","0"
"19887","0"
"19888","0"
"19889","0"
"19890","0"
"19891",NA
"19892","0"
"19893","0"
"19894","1"
"19895","1"
"19896","1"
"19897","0"
"19898","0"
"19899","1"
"19900","1"
"19901","1"
"19902","1"
"19903","0"
"19904","1"
"19905","0"
"19906","0"
"19907","0"
"19908","0"
"19909","0"
"19910","0"
"19911","0"
"19912","0"
"19913","0"
"19914","0"
"19915","0"
"19916","0"
"19917","0"
"19918","1"
"19919","0"
"19920","1"
"19921","1"
"19922","0"
"19923","0"
"19924","0"
"19925","0"
"19926","0"
"19927","0"
"19928","0"
"19929","0"
"19930","0"
"19931","1"
"19932","0"
"19933","0"
"19934","0"
"19935",NA
"19936","0"
"19937","0"
"19938",NA
"19939","0"
"19940","0"
"19941","0"
"19942","0"
"19943","1"
"19944","0"
"19945","1"
"19946","0"
"19947","0"
"19948","0"
"19949","1"
"19950","0"
"19951","1"
"19952",NA
"19953","1"
"19954","0"
"19955","0"
"19956","0"
"19957","0"
"19958","0"
"19959",NA
"19960","1"
"19961","0"
"19962","0"
"19963","1"
"19964","0"
"19965","1"
"19966","0"
"19967","0"
"19968","0"
"19969","0"
"19970","1"
"19971",NA
"19972","0"
"19973","0"
"19974","0"
"19975","0"
"19976","1"
"19977","0"
"19978","0"
"19979","0"
"19980","1"
"19981","0"
"19982","0"
"19983","0"
"19984",NA
"19985","0"
"19986","1"
"19987","1"
"19988","0"
"19989","1"
"19990","0"
"19991","0"
"19992","1"
"19993","0"
"19994","0"
"19995","0"
"19996","0"
"19997","0"
"19998","0"
"19999","0"
"20000","1"
"20001","0"
"20002","0"
"20003",NA
"20004","0"
"20005","0"
"20006","1"
"20007","1"
"20008","1"
"20009","1"
"20010","1"
"20011","1"
"20012","0"
"20013","0"
"20014","1"
"20015","0"
"20016",NA
"20017","0"
"20018","1"
"20019","0"
"20020",NA
"20021","1"
"20022","0"
"20023","0"
"20024","0"
"20025","0"
"20026","0"
"20027","0"
"20028","0"
"20029","0"
"20030","0"
"20031","0"
"20032","1"
"20033","0"
"20034","0"
"20035","0"
"20036","0"
"20037","0"
"20038","0"
"20039","0"
"20040","0"
"20041","0"
"20042","0"
"20043","0"
"20044","1"
"20045","0"
"20046","0"
"20047","1"
"20048","0"
"20049","0"
"20050","0"
"20051","1"
"20052",NA
"20053","0"
"20054","0"
"20055","1"
"20056","0"
"20057","1"
"20058","0"
"20059","0"
"20060","0"
"20061",NA
"20062","0"
"20063","0"
"20064","1"
"20065","0"
"20066","1"
"20067","1"
"20068","0"
"20069",NA
"20070","0"
"20071","1"
"20072","0"
"20073","0"
"20074","0"
"20075","0"
"20076","0"
"20077","0"
"20078","0"
"20079","0"
"20080","0"
"20081","0"
"20082","0"
"20083","0"
"20084","0"
"20085","0"
"20086","1"
"20087","0"
"20088","1"
"20089","1"
"20090","0"
"20091",NA
"20092","0"
"20093","1"
"20094","0"
"20095","1"
"20096","0"
"20097","0"
"20098","1"
"20099","0"
"20100","0"
"20101","0"
"20102","0"
"20103","1"
"20104","0"
"20105","0"
"20106","1"
"20107","0"
"20108","1"
"20109","1"
"20110","0"
"20111","0"
"20112","0"
"20113","0"
"20114","0"
"20115","0"
"20116","0"
"20117","1"
"20118","1"
"20119","0"
"20120","0"
"20121","0"
"20122","0"
"20123","0"
"20124","0"
"20125","0"
"20126","0"
"20127","1"
"20128",NA
"20129","1"
"20130","0"
"20131","0"
"20132","1"
"20133","0"
"20134","1"
"20135","0"
"20136","0"
"20137","0"
"20138","1"
"20139","1"
"20140","0"
"20141","0"
"20142","0"
"20143","0"
"20144","0"
"20145","1"
"20146","0"
"20147","0"
"20148","0"
"20149","0"
"20150","0"
"20151","0"
"20152","0"
"20153","0"
"20154","0"
"20155","0"
"20156","0"
"20157","0"
"20158","0"
"20159","1"
"20160",NA
"20161","0"
"20162","0"
"20163","0"
"20164","0"
"20165","0"
"20166","0"
"20167","0"
"20168","0"
"20169","0"
"20170","0"
"20171","1"
"20172","0"
"20173","1"
"20174","0"
"20175","0"
"20176",NA
"20177","0"
"20178",NA
"20179",NA
"20180","0"
"20181","0"
"20182","0"
"20183","1"
"20184","0"
"20185",NA
"20186","0"
"20187","0"
"20188","0"
"20189","1"
"20190","0"
"20191","0"
"20192","0"
"20193","0"
"20194","0"
"20195","0"
"20196","1"
"20197","0"
"20198","1"
"20199","0"
"20200",NA
"20201","0"
"20202","0"
"20203","0"
"20204","1"
"20205","0"
"20206",NA
"20207","1"
"20208","0"
"20209","1"
"20210","0"
"20211","0"
"20212","0"
"20213","0"
"20214","1"
"20215","0"
"20216","0"
"20217","0"
"20218","0"
"20219","1"
"20220","0"
"20221","0"
"20222","1"
"20223","1"
"20224","0"
"20225","0"
"20226","0"
"20227","0"
"20228",NA
"20229",NA
"20230","0"
"20231","0"
"20232",NA
"20233","0"
"20234","0"
"20235","0"
"20236","0"
"20237","0"
"20238","1"
"20239","0"
"20240","1"
"20241","0"
"20242","0"
"20243","0"
"20244","0"
"20245","0"
"20246","0"
"20247","0"
"20248","0"
"20249","0"
"20250","0"
"20251","1"
"20252","0"
"20253","1"
"20254","0"
"20255","1"
"20256","1"
"20257","1"
"20258","0"
"20259","0"
"20260","1"
"20261","0"
"20262","0"
"20263","0"
"20264","0"
"20265","1"
"20266","0"
"20267","1"
"20268","1"
"20269","0"
"20270","0"
"20271",NA
"20272","1"
"20273","0"
"20274","0"
"20275","0"
"20276","1"
"20277","0"
"20278","0"
"20279","1"
"20280",NA
"20281","0"
"20282","1"
"20283",NA
"20284","0"
"20285","1"
"20286","0"
"20287","0"
"20288","0"
"20289","0"
"20290","0"
"20291","1"
"20292","0"
"20293","1"
"20294","0"
"20295","1"
"20296","0"
"20297","0"
"20298","1"
"20299","0"
"20300","0"
"20301","0"
"20302","0"
"20303","1"
"20304","0"
"20305","1"
"20306","0"
"20307","0"
"20308","1"
"20309","1"
"20310","0"
"20311","1"
"20312","0"
"20313","0"
"20314","0"
"20315",NA
"20316","0"
"20317","0"
"20318","0"
"20319","0"
"20320","0"
"20321","0"
"20322","0"
"20323","0"
"20324","0"
"20325","0"
"20326","0"
"20327","0"
"20328","1"
"20329","1"
"20330",NA
"20331","1"
"20332","0"
"20333","0"
"20334","0"
"20335","0"
"20336","0"
"20337","1"
"20338",NA
"20339","0"
"20340","0"
"20341",NA
"20342","0"
"20343","0"
"20344","0"
"20345","0"
"20346","0"
"20347","1"
"20348","0"
"20349","0"
"20350","0"
"20351","0"
"20352","0"
"20353",NA
"20354","0"
"20355","0"
"20356","0"
"20357","0"
"20358","0"
"20359","0"
"20360","0"
"20361","0"
"20362","0"
"20363",NA
"20364","1"
"20365","0"
"20366","0"
"20367","0"
"20368","1"
"20369","0"
"20370","0"
"20371","0"
"20372","0"
"20373","0"
"20374","1"
"20375","0"
"20376","0"
"20377","0"
"20378","0"
"20379","1"
"20380","0"
"20381","0"
"20382","1"
"20383","1"
"20384","0"
"20385","1"
"20386","1"
"20387","1"
"20388","0"
"20389","0"
"20390","0"
"20391","0"
"20392","0"
"20393","1"
"20394","0"
"20395","1"
"20396","0"
"20397","0"
"20398","0"
"20399","0"
"20400","0"
"20401","1"
"20402","1"
"20403","1"
"20404","1"
"20405","0"
"20406","0"
"20407","0"
"20408","0"
"20409","0"
"20410","0"
"20411","0"
"20412","1"
"20413","1"
"20414","0"
"20415","0"
"20416","0"
"20417","0"
"20418","1"
"20419","0"
"20420","0"
"20421","0"
"20422","0"
"20423","0"
"20424","0"
"20425","0"
"20426","1"
"20427","0"
"20428","1"
"20429","0"
"20430","0"
"20431","0"
"20432","1"
"20433","0"
"20434","0"
"20435","0"
"20436","1"
"20437","1"
"20438",NA
"20439","1"
"20440","0"
"20441","0"
"20442","1"
"20443","1"
"20444","0"
"20445","0"
"20446","0"
"20447","0"
"20448","1"
"20449","1"
"20450","0"
"20451","0"
"20452","1"
"20453","0"
"20454","1"
"20455","0"
"20456","1"
"20457","0"
"20458","0"
"20459","0"
"20460","0"
"20461","1"
"20462","0"
"20463","1"
"20464","1"
"20465","0"
"20466","0"
"20467","0"
"20468","0"
"20469","0"
"20470","1"
"20471","0"
"20472","0"
"20473","0"
"20474","1"
"20475","0"
"20476","1"
"20477","0"
"20478","0"
"20479","0"
"20480","0"
"20481","1"
"20482","0"
"20483","0"
"20484","1"
"20485","0"
"20486","0"
"20487","0"
"20488","0"
"20489","0"
"20490","0"
"20491","0"
"20492","0"
"20493",NA
"20494","0"
"20495","0"
"20496","0"
"20497","0"
"20498","0"
"20499","0"
"20500","0"
"20501","1"
"20502","0"
"20503","0"
"20504","0"
"20505","0"
"20506","0"
"20507","0"
"20508","0"
"20509","0"
"20510","0"
"20511",NA
"20512","0"
"20513","0"
"20514","0"
"20515","0"
"20516","0"
"20517","0"
"20518","0"
"20519","0"
"20520","0"
"20521","1"
"20522",NA
"20523","0"
"20524","0"
"20525","1"
"20526","0"
"20527","0"
"20528","0"
"20529","0"
"20530","1"
"20531","0"
"20532","0"
"20533","0"
"20534","0"
"20535","0"
"20536","0"
"20537","0"
"20538","0"
"20539",NA
"20540","0"
"20541","0"
"20542","0"
"20543",NA
"20544","1"
"20545","0"
"20546","0"
"20547","0"
"20548","0"
"20549",NA
"20550","0"
"20551","0"
"20552","0"
"20553","0"
"20554","0"
"20555",NA
"20556","1"
"20557","0"
"20558","1"
"20559","1"
"20560","1"
"20561","0"
"20562","1"
"20563","0"
"20564","0"
"20565","0"
"20566","0"
"20567","0"
"20568","1"
"20569","0"
"20570","0"
"20571","0"
"20572",NA
"20573","1"
"20574","0"
"20575",NA
"20576","1"
"20577","1"
"20578","0"
"20579","0"
"20580","0"
"20581","0"
"20582","0"
"20583","0"
"20584","1"
"20585","0"
"20586","0"
"20587","1"
"20588","0"
"20589","1"
"20590","0"
"20591","0"
"20592","0"
"20593","0"
"20594","1"
"20595","0"
"20596","0"
"20597","0"
"20598","1"
"20599","0"
"20600","1"
"20601","1"
"20602","0"
"20603","0"
"20604","0"
"20605","0"
"20606","0"
"20607","0"
"20608","1"
"20609","1"
"20610","1"
"20611","1"
"20612","0"
"20613","0"
"20614","1"
"20615","0"
"20616","0"
"20617","0"
"20618","1"
"20619","0"
"20620","1"
"20621","0"
"20622","0"
"20623","0"
"20624","1"
"20625","1"
"20626","0"
"20627","0"
"20628","0"
"20629","0"
"20630","0"
"20631","0"
"20632","0"
"20633","1"
"20634","0"
"20635",NA
"20636",NA
"20637","1"
"20638","1"
"20639","0"
"20640","0"
"20641","0"
"20642","1"
"20643","1"
"20644","0"
"20645","0"
"20646","0"
"20647","0"
"20648","1"
"20649","0"
"20650","0"
"20651","1"
"20652","0"
"20653","0"
"20654","1"
"20655","0"
"20656","0"
"20657","0"
"20658","0"
"20659","0"
"20660","0"
"20661","0"
"20662","0"
"20663","0"
"20664","0"
"20665",NA
"20666",NA
"20667","0"
"20668","0"
"20669","0"
"20670","0"
"20671","1"
"20672","1"
"20673","1"
"20674","1"
"20675","0"
"20676","0"
"20677","0"
"20678","1"
"20679",NA
"20680","1"
"20681","1"
"20682","1"
"20683","0"
"20684","0"
"20685","0"
"20686","0"
"20687","0"
"20688","1"
"20689","0"
"20690","0"
"20691","1"
"20692","1"
"20693","0"
"20694","0"
"20695","0"
"20696","0"
"20697","1"
"20698","0"
"20699","0"
"20700","0"
"20701","0"
"20702","0"
"20703","0"
"20704","0"
"20705","1"
"20706","0"
"20707","0"
"20708","0"
"20709","0"
"20710","1"
"20711","1"
"20712","1"
"20713","0"
"20714","0"
"20715","0"
"20716","0"
"20717","0"
"20718","0"
"20719","0"
"20720","0"
"20721","0"
"20722","0"
"20723","1"
"20724","0"
"20725","0"
"20726","0"
"20727","0"
"20728","1"
"20729","0"
"20730","0"
"20731","1"
"20732","1"
"20733","1"
"20734","1"
"20735","0"
"20736","0"
"20737","1"
"20738",NA
"20739","0"
"20740","0"
"20741","1"
"20742","0"
"20743","0"
"20744","0"
"20745","0"
"20746",NA
"20747","1"
"20748","0"
"20749","0"
"20750","0"
"20751","0"
"20752","1"
"20753","0"
"20754","0"
"20755","0"
"20756","1"
"20757","1"
"20758","0"
"20759","0"
"20760","0"
"20761","0"
"20762","0"
"20763","0"
"20764","1"
"20765","0"
"20766","0"
"20767","0"
"20768","0"
